Plot,Treatment,Row,Date,With Brood,Without Brood,Added.Brood,Added.No.Brood,Days.Since.Start
401,HotWater,2,10/29/21,3,3,NA,NA,239
401,HotWater,3,10/29/21,3,0,NA,NA,239
401,HotWater,4,10/29/21,0,2,NA,NA,239
401,HotWater,5,10/29/21,2,1,10,8,239
402,Extinguish,1,10/29/21,3,2,NA,NA,239
402,Extinguish,2,10/29/21,2,4,NA,NA,239
402,Extinguish,3,10/29/21,2,1,NA,NA,239
402,Extinguish,4,10/29/21,0,2,NA,NA,239
402,Extinguish,5,10/29/21,2,2,9,11,239
403,Control,1,10/29/21,1,1,NA,NA,239
403,Control,2,10/29/21,0,1,NA,NA,239
403,Control,3,10/29/21,0,1,NA,NA,239
403,Control,4,10/29/21,2,0,NA,NA,239
403,Control,5,10/29/21,1,1,4,4,239
404,Clinch,1,10/29/21,0,4,NA,NA,239
404,Clinch,2,10/29/21,2,2,NA,NA,239
404,Clinch,3,10/29/21,0,0,NA,NA,239
404,Clinch,4,10/29/21,0,2,NA,NA,239
404,Clinch,5,10/29/21,1,2,3,10,239
405,Chlorpyrifos,1,10/29/21,2,2,NA,NA,239
405,Chlorpyrifos,2,10/29/21,0,4,NA,NA,239
405,Chlorpyrifos,3,10/29/21,1,1,NA,NA,239
405,Chlorpyrifos,4,10/29/21,1,1,NA,NA,239
405,Chlorpyrifos,5,10/29/21,1,1,5,9,239
501,Clinch,1,10/29/21,2,1,NA,NA,239
501,Clinch,2,10/29/21,0,1,NA,NA,239
501,Clinch,3,10/29/21,1,1,NA,NA,239
501,Clinch,4,10/29/21,0,1,NA,NA,239
501,Clinch,5,10/29/21,1,0,4,4,239
502,Control,1,10/29/21,4,0,NA,NA,239
502,Control,2,10/29/21,1,2,NA,NA,239
502,Control,3,10/29/21,2,1,NA,NA,239
502,Control,4,10/29/21,2,0,NA,NA,239
502,Control,5,10/29/21,4,1,13,4,239
503,Chlorpyrifos,1,10/29/21,7,2,NA,NA,239
503,Chlorpyrifos,2,10/29/21,3,0,NA,NA,239
503,Chlorpyrifos,3,10/29/21,3,0,NA,NA,239
503,Chlorpyrifos,4,10/29/21,3,1,NA,NA,239
503,Chlorpyrifos,5,10/29/21,2,2,18,5,239
504,Extinguish,1,10/29/21,0,1,NA,NA,239
504,Extinguish,2,10/29/21,3,2,NA,NA,239
504,Extinguish,3,10/29/21,0,0,NA,NA,239
504,Extinguish,4,10/29/21,0,0,NA,NA,239
504,Extinguish,5,10/29/21,1,0,4,3,239
505,HotWater,1,10/29/21,3,1,NA,NA,239
505,HotWater,2,10/29/21,4,1,NA,NA,239
505,HotWater,3,10/29/21,2,1,NA,NA,239
505,HotWater,4,10/29/21,2,0,NA,NA,239
505,HotWater,5,10/29/21,1,0,12,3,239
601,Control,1,10/29/21,0,2,NA,NA,239
601,Control,2,10/29/21,0,5,NA,NA,239
601,Control,3,10/29/21,2,1,NA,NA,239
601,Control,4,10/29/21,0,3,NA,NA,239
601,Control,5,10/29/21,1,3,3,14,239
602,HotWater,1,10/29/21,1,2,NA,NA,239
602,HotWater,2,10/29/21,1,1,NA,NA,239
602,HotWater,3,10/29/21,0,1,NA,NA,239
602,HotWater,4,10/29/21,1,2,NA,NA,239
602,HotWater,5,10/29/21,0,3,3,9,239
603,Extinguish,1,10/29/21,1,1,NA,NA,239
603,Extinguish,2,10/29/21,0,1,NA,NA,239
603,Extinguish,3,10/29/21,0,2,NA,NA,239
603,Extinguish,4,10/29/21,1,1,NA,NA,239
603,Extinguish,5,10/29/21,1,2,3,7,239
604,Clinch,1,10/29/21,0,2,NA,NA,239
604,Clinch,2,10/29/21,0,1,NA,NA,239
604,Clinch,3,10/29/21,1,0,NA,NA,239
604,Clinch,4,10/29/21,0,2,NA,NA,239
604,Clinch,5,10/29/21,1,0,2,5,239
605,Chlorpyrifos,1,10/29/21,1,3,NA,NA,239
605,Chlorpyrifos,2,10/29/21,1,1,NA,NA,239
605,Chlorpyrifos,3,10/29/21,0,2,NA,NA,239
605,Chlorpyrifos,4,10/29/21,0,2,NA,NA,239
605,Chlorpyrifos,5,10/29/21,1,2,3,10,239
101,Control,1,11/9/21,2,2,NA,NA,250
101,Control,2,11/9/21,2,5,NA,NA,250
101,Control,3,11/9/21,1,2,NA,NA,250
101,Control,4,11/9/21,2,2,NA,NA,250
101,Control,5,11/9/21,3,2,10,13,250
102,HotWater,1,11/9/21,1,3,NA,NA,250
102,HotWater,2,11/9/21,2,1,NA,NA,250
102,HotWater,3,11/9/21,1,0,NA,NA,250
102,HotWater,4,11/9/21,0,1,NA,NA,250
102,HotWater,5,11/9/21,1,0,5,5,250
103,Chlorpyrifos,1,11/9/21,0,1,NA,NA,250
103,Chlorpyrifos,2,11/9/21,1,1,NA,NA,250
103,Chlorpyrifos,3,11/9/21,0,2,NA,NA,250
103,Chlorpyrifos,4,11/9/21,0,2,NA,NA,250
103,Chlorpyrifos,5,11/9/21,2,0,3,6,250
104,Clinch,1,11/9/21,1,2,NA,NA,250
104,Clinch,2,11/9/21,1,2,NA,NA,250
104,Clinch,3,11/9/21,1,0,NA,NA,250
104,Clinch,4,11/9/21,1,0,NA,NA,250
104,Clinch,5,11/9/21,0,1,4,5,250
105,Extinguish,1,11/9/21,2,2,NA,NA,250
105,Extinguish,2,11/9/21,0,1,NA,NA,250
105,Extinguish,3,11/9/21,1,2,NA,NA,250
105,Extinguish,4,11/9/21,1,2,NA,NA,250
105,Extinguish,5,11/9/21,1,1,5,8,250
201,Chlorpyrifos,1,11/9/21,3,0,NA,NA,250
201,Chlorpyrifos,2,11/9/21,2,2,NA,NA,250
201,Chlorpyrifos,3,11/9/21,2,2,NA,NA,250
201,Chlorpyrifos,4,11/9/21,1,1,NA,NA,250
201,Chlorpyrifos,5,11/9/21,2,2,10,7,250
202,Clinch,1,11/9/21,0,2,NA,NA,250
202,Clinch,2,11/9/21,0,5,NA,NA,250
202,Clinch,3,11/9/21,0,0,NA,NA,250
202,Clinch,4,11/9/21,0,3,NA,NA,250
202,Clinch,5,11/9/21,0,0,0,10,250
203,HotWater,1,11/9/21,0,2,NA,NA,250
203,HotWater,2,11/9/21,1,1,NA,NA,250
203,HotWater,3,11/9/21,2,1,NA,NA,250
203,HotWater,4,11/9/21,2,3,NA,NA,250
203,HotWater,5,11/9/21,1,0,6,7,250
204,Extinguish,1,11/9/21,1,0,NA,NA,250
204,Extinguish,2,11/9/21,2,0,NA,NA,250
204,Extinguish,3,11/9/21,0,1,NA,NA,250
204,Extinguish,4,11/9/21,2,0,NA,NA,250
204,Extinguish,5,11/9/21,3,0,8,1,250
205,Control,1,11/9/21,1,3,NA,NA,250
205,Control,2,11/9/21,1,0,NA,NA,250
205,Control,3,11/9/21,2,4,NA,NA,250
205,Control,4,11/9/21,2,0,NA,NA,250
205,Control,5,11/9/21,3,0,9,7,250
301,Chlorpyrifos,1,11/9/21,4,0,NA,NA,250
301,Chlorpyrifos,2,11/9/21,8,0,NA,NA,250
301,Chlorpyrifos,3,11/9/21,2,1,NA,NA,250
301,Chlorpyrifos,4,11/9/21,6,2,NA,NA,250
301,Chlorpyrifos,5,11/9/21,0,3,20,6,250
302,Extinguish,1,11/9/21,0,0,NA,NA,250
302,Extinguish,2,11/9/21,0,2,NA,NA,250
302,Extinguish,3,11/9/21,1,2,NA,NA,250
302,Extinguish,4,11/9/21,4,1,NA,NA,250
302,Extinguish,5,11/9/21,4,1,9,6,250
303,Clinch,1,11/9/21,1,0,NA,NA,250
303,Clinch,2,11/9/21,1,0,NA,NA,250
303,Clinch,3,11/9/21,1,1,NA,NA,250
303,Clinch,4,11/9/21,2,0,NA,NA,250
303,Clinch,5,11/9/21,7,0,12,1,250
304,HotWater,1,11/9/21,2,4,NA,NA,250
304,HotWater,2,11/9/21,1,2,NA,NA,250
304,HotWater,3,11/9/21,1,1,NA,NA,250
304,HotWater,4,11/9/21,3,1,NA,NA,250
304,HotWater,5,11/9/21,5,1,12,9,250
305,Control,1,11/9/21,4,0,NA,NA,250
305,Control,2,11/9/21,7,0,NA,NA,250
305,Control,3,11/9/21,4,1,NA,NA,250
305,Control,4,11/9/21,2,0,NA,NA,250
305,Control,5,11/9/21,7,4,24,5,250
401,HotWater,1,11/9/21,2,2,NA,NA,250
401,HotWater,2,11/9/21,2,2,NA,NA,250
401,HotWater,3,11/9/21,1,2,NA,NA,250
401,HotWater,4,11/9/21,1,2,NA,NA,250
401,HotWater,5,11/9/21,2,1,8,9,250
402,Extinguish,1,11/9/21,1,1,NA,NA,250
402,Extinguish,2,11/9/21,0,2,NA,NA,250
402,Extinguish,3,11/9/21,0,1,NA,NA,250
402,Extinguish,4,11/9/21,0,0,NA,NA,250
402,Extinguish,5,11/9/21,1,0,2,4,250
403,Control,1,11/9/21,2,2,NA,NA,250
403,Control,2,11/9/21,1,4,NA,NA,250
403,Control,3,11/9/21,4,1,NA,NA,250
403,Control,4,11/9/21,2,1,NA,NA,250
403,Control,5,11/9/21,3,3,12,11,250
404,Clinch,1,11/9/21,1,0,NA,NA,250
404,Clinch,2,11/9/21,0,2,NA,NA,250
404,Clinch,3,11/9/21,2,0,NA,NA,250
404,Clinch,4,11/9/21,0,2,NA,NA,250
404,Clinch,5,11/9/21,0,3,3,7,250
405,Chlorpyrifos,1,11/9/21,1,2,NA,NA,250
405,Chlorpyrifos,2,11/9/21,0,3,NA,NA,250
405,Chlorpyrifos,3,11/9/21,2,5,NA,NA,250
405,Chlorpyrifos,4,11/9/21,2,2,NA,NA,250
405,Chlorpyrifos,5,11/9/21,2,2,7,14,250
501,Clinch,1,11/9/21,1,1,NA,NA,250
501,Clinch,2,11/9/21,2,2,NA,NA,250
501,Clinch,3,11/9/21,1,0,NA,NA,250
501,Clinch,4,11/9/21,0,1,NA,NA,250
501,Clinch,5,11/9/21,1,1,5,5,250
502,Control,1,11/9/21,2,3,NA,NA,250
502,Control,2,11/9/21,1,4,NA,NA,250
502,Control,3,11/9/21,3,2,NA,NA,250
502,Control,4,11/9/21,2,5,NA,NA,250
502,Control,5,11/9/21,4,1,12,15,250
503,Chlorpyrifos,1,11/9/21,1,1,NA,NA,250
503,Chlorpyrifos,2,11/9/21,0,1,NA,NA,250
503,Chlorpyrifos,3,11/9/21,2,0,NA,NA,250
503,Chlorpyrifos,4,11/9/21,1,1,NA,NA,250
503,Chlorpyrifos,5,11/9/21,1,1,5,4,250
504,Extinguish,1,11/9/21,1,0,NA,NA,250
504,Extinguish,2,11/9/21,1,0,NA,NA,250
504,Extinguish,3,11/9/21,2,0,NA,NA,250
504,Extinguish,4,11/9/21,2,1,NA,NA,250
504,Extinguish,5,11/9/21,1,1,7,2,250
505,HotWater,1,11/9/21,0,2,NA,NA,250
505,HotWater,2,11/9/21,1,1,NA,NA,250
505,HotWater,3,11/9/21,1,3,NA,NA,250
505,HotWater,4,11/9/21,2,0,NA,NA,250
505,HotWater,5,11/9/21,1,2,5,8,250
601,Control,1,11/9/21,5,9,NA,NA,250
601,Control,2,11/9/21,4,6,NA,NA,250
601,Control,3,11/9/21,8,3,NA,NA,250
601,Control,4,11/9/21,11,2,NA,NA,250
601,Control,5,11/9/21,8,2,36,22,250
602,HotWater,1,11/9/21,3,2,NA,NA,250
602,HotWater,2,11/9/21,3,4,NA,NA,250
602,HotWater,3,11/9/21,1,0,NA,NA,250
602,HotWater,4,11/9/21,7,1,NA,NA,250
602,HotWater,5,11/9/21,2,3,16,10,250
603,Extinguish,1,11/9/21,0,5,NA,NA,250
603,Extinguish,2,11/9/21,0,2,NA,NA,250
603,Extinguish,3,11/9/21,2,0,NA,NA,250
603,Extinguish,4,11/9/21,4,2,NA,NA,250
603,Extinguish,5,11/9/21,0,1,6,10,250
604,Clinch,1,11/9/21,1,1,NA,NA,250
604,Clinch,2,11/9/21,1,0,NA,NA,250
604,Clinch,3,11/9/21,1,0,NA,NA,250
604,Clinch,4,11/9/21,0,0,NA,NA,250
604,Clinch,5,11/9/21,0,1,3,2,250
605,Chlorpyrifos,1,11/9/21,1,5,NA,NA,250
605,Chlorpyrifos,2,11/9/21,3,5,NA,NA,250
605,Chlorpyrifos,3,11/9/21,6,1,NA,NA,250
605,Chlorpyrifos,4,11/9/21,3,3,NA,NA,250
605,Chlorpyrifos,5,11/9/21,6,3,19,17,250
101,Control,1,12/2/21,8,2,NA,NA,273
101,Control,2,12/2/21,4,1,NA,NA,273
101,Control,3,12/2/21,8,1,NA,NA,273
101,Control,4,12/2/21,6,1,NA,NA,273
101,Control,5,12/2/21,9,1,35,6,273
102,HotWater,1,12/2/21,1,0,NA,NA,273
102,HotWater,2,12/2/21,4,0,NA,NA,273
102,HotWater,3,12/2/21,6,0,NA,NA,273
102,HotWater,4,12/2/21,2,0,NA,NA,273
102,HotWater,5,12/2/21,6,2,19,2,273
103,Chlorpyrifos,1,12/2/21,5,1,NA,NA,273
103,Chlorpyrifos,2,12/2/21,7,1,NA,NA,273
103,Chlorpyrifos,3,12/2/21,3,1,NA,NA,273
103,Chlorpyrifos,4,12/2/21,4,0,NA,NA,273
103,Chlorpyrifos,5,12/2/21,5,3,24,6,273
104,Clinch,1,12/2/21,1,0,NA,NA,273
104,Clinch,2,12/2/21,0,3,NA,NA,273
104,Clinch,3,12/2/21,1,2,NA,NA,273
104,Clinch,4,12/2/21,1,0,NA,NA,273
104,Clinch,5,12/2/21,1,4,4,9,273
105,Extinguish,1,12/2/21,2,0,NA,NA,273
105,Extinguish,2,12/2/21,1,0,NA,NA,273
105,Extinguish,3,12/2/21,3,2,NA,NA,273
105,Extinguish,4,12/2/21,4,2,NA,NA,273
105,Extinguish,5,12/2/21,4,2,14,6,273
201,Chlorpyrifos,1,12/2/21,4,2,NA,NA,273
201,Chlorpyrifos,2,12/2/21,4,1,NA,NA,273
201,Chlorpyrifos,3,12/2/21,8,2,NA,NA,273
201,Chlorpyrifos,4,12/2/21,5,2,NA,NA,273
201,Chlorpyrifos,5,12/2/21,2,1,23,8,273
202,Clinch,1,12/2/21,0,1,NA,NA,273
202,Clinch,2,12/2/21,3,0,NA,NA,273
202,Clinch,3,12/2/21,3,2,NA,NA,273
202,Clinch,4,12/2/21,0,0,NA,NA,273
202,Clinch,5,12/2/21,0,0,6,3,273
203,HotWater,1,12/2/21,1,1,NA,NA,273
203,HotWater,2,12/2/21,3,2,NA,NA,273
203,HotWater,3,12/2/21,4,1,NA,NA,273
203,HotWater,4,12/2/21,4,1,NA,NA,273
203,HotWater,5,12/2/21,0,0,12,5,273
204,Extinguish,1,12/2/21,1,1,NA,NA,273
204,Extinguish,2,12/2/21,3,1,NA,NA,273
204,Extinguish,3,12/2/21,2,1,NA,NA,273
204,Extinguish,4,12/2/21,1,1,NA,NA,273
204,Extinguish,5,12/2/21,2,0,9,4,273
205,Control,1,12/2/21,5,3,NA,NA,273
205,Control,2,12/2/21,8,1,NA,NA,273
205,Control,3,12/2/21,5,3,NA,NA,273
205,Control,4,12/2/21,4,4,NA,NA,273
205,Control,5,12/2/21,3,1,25,12,273
301,Chlorpyrifos,1,12/2/21,2,1,NA,NA,273
301,Chlorpyrifos,2,12/2/21,4,1,NA,NA,273
301,Chlorpyrifos,3,12/2/21,3,2,NA,NA,273
301,Chlorpyrifos,4,12/2/21,2,0,NA,NA,273
301,Chlorpyrifos,5,12/2/21,3,1,14,5,273
302,Extinguish,1,12/2/21,0,0,NA,NA,273
302,Extinguish,2,12/2/21,1,2,NA,NA,273
302,Extinguish,3,12/2/21,1,0,NA,NA,273
302,Extinguish,4,12/2/21,1,0,NA,NA,273
302,Extinguish,5,12/2/21,1,1,4,3,273
303,Clinch,1,12/2/21,1,1,NA,NA,273
303,Clinch,2,12/2/21,2,1,NA,NA,273
303,Clinch,3,12/2/21,2,1,NA,NA,273
303,Clinch,4,12/2/21,2,1,NA,NA,273
303,Clinch,5,12/2/21,2,0,9,4,273
304,HotWater,1,12/2/21,2,1,NA,NA,273
304,HotWater,2,12/2/21,2,0,NA,NA,273
304,HotWater,3,12/2/21,1,1,NA,NA,273
304,HotWater,4,12/2/21,2,1,NA,NA,273
304,HotWater,5,12/2/21,2,2,9,5,273
305,Control,1,12/2/21,4,1,NA,NA,273
305,Control,2,12/2/21,3,0,NA,NA,273
305,Control,3,12/2/21,5,2,NA,NA,273
305,Control,4,12/2/21,4,0,NA,NA,273
305,Control,5,12/2/21,4,2,20,5,273
401,HotWater,1,12/2/21,0,1,NA,NA,273
401,HotWater,2,12/2/21,4,2,NA,NA,273
401,HotWater,3,12/2/21,0,1,NA,NA,273
401,HotWater,4,12/2/21,2,0,NA,NA,273
401,HotWater,5,12/2/21,1,1,7,5,273
402,Extinguish,1,12/2/21,0,0,NA,NA,273
402,Extinguish,2,12/2/21,0,1,NA,NA,273
402,Extinguish,3,12/2/21,0,1,NA,NA,273
402,Extinguish,4,12/2/21,3,1,NA,NA,273
402,Extinguish,5,12/2/21,4,0,7,3,273
403,Control,1,12/2/21,4,1,NA,NA,273
403,Control,2,12/2/21,4,1,NA,NA,273
403,Control,3,12/2/21,6,0,NA,NA,273
403,Control,4,12/2/21,3,0,NA,NA,273
403,Control,5,12/2/21,3,3,20,5,273
404,Clinch,1,12/2/21,1,3,NA,NA,273
404,Clinch,2,12/2/21,0,0,NA,NA,273
404,Clinch,3,12/2/21,0,0,NA,NA,273
404,Clinch,4,12/2/21,1,1,NA,NA,273
404,Clinch,5,12/2/21,0,1,2,5,273
405,Chlorpyrifos,1,12/2/21,3,3,NA,NA,273
405,Chlorpyrifos,2,12/2/21,1,1,NA,NA,273
405,Chlorpyrifos,3,12/2/21,5,0,NA,NA,273
405,Chlorpyrifos,4,12/2/21,2,1,NA,NA,273
405,Chlorpyrifos,5,12/2/21,2,1,13,6,273
501,Clinch,1,12/2/21,1,0,NA,NA,273
501,Clinch,2,12/2/21,3,1,NA,NA,273
501,Clinch,3,12/2/21,1,0,NA,NA,273
501,Clinch,4,12/2/21,3,0,NA,NA,273
501,Clinch,5,12/2/21,2,1,10,2,273
502,Control,1,12/2/21,3,2,NA,NA,273
502,Control,2,12/2/21,3,0,NA,NA,273
502,Control,3,12/2/21,2,2,NA,NA,273
502,Control,4,12/2/21,2,1,NA,NA,273
502,Control,5,12/2/21,3,0,13,5,273
503,Chlorpyrifos,1,12/2/21,3,1,NA,NA,273
503,Chlorpyrifos,2,12/2/21,5,1,NA,NA,273
503,Chlorpyrifos,3,12/2/21,2,3,NA,NA,273
503,Chlorpyrifos,4,12/2/21,1,0,NA,NA,273
503,Chlorpyrifos,5,12/2/21,3,2,14,7,273
504,Extinguish,1,12/2/21,3,2,NA,NA,273
504,Extinguish,2,12/2/21,1,1,NA,NA,273
504,Extinguish,3,12/2/21,3,3,NA,NA,273
504,Extinguish,4,12/2/21,1,0,NA,NA,273
504,Extinguish,5,12/2/21,0,1,8,7,273
505,HotWater,1,12/2/21,0,2,NA,NA,273
505,HotWater,2,12/2/21,1,2,NA,NA,273
505,HotWater,3,12/2/21,4,1,NA,NA,273
505,HotWater,4,12/2/21,1,1,NA,NA,273
505,HotWater,5,12/2/21,1,0,7,6,273
601,Control,1,12/2/21,7,1,NA,NA,273
601,Control,2,12/2/21,0,1,NA,NA,273
601,Control,3,12/2/21,7,3,NA,NA,273
601,Control,4,12/2/21,9,4,NA,NA,273
601,Control,5,12/2/21,2,0,25,9,273
602,HotWater,1,12/2/21,3,1,NA,NA,273
602,HotWater,2,12/2/21,4,0,NA,NA,273
602,HotWater,3,12/2/21,2,1,NA,NA,273
602,HotWater,4,12/2/21,5,0,NA,NA,273
602,HotWater,5,12/2/21,3,1,17,3,273
603,Extinguish,1,12/2/21,0,1,NA,NA,273
603,Extinguish,2,12/2/21,0,1,NA,NA,273
603,Extinguish,3,12/2/21,0,2,NA,NA,273
603,Extinguish,4,12/2/21,2,0,NA,NA,273
603,Extinguish,5,12/2/21,1,1,3,5,273
604,Clinch,1,12/2/21,1,1,NA,NA,273
604,Clinch,2,12/2/21,0,0,NA,NA,273
604,Clinch,3,12/2/21,1,0,NA,NA,273
604,Clinch,4,12/2/21,3,2,NA,NA,273
604,Clinch,5,12/2/21,2,0,7,3,273
605,Chlorpyrifos,1,12/2/21,5,0,NA,NA,273
605,Chlorpyrifos,2,12/2/21,2,3,NA,NA,273
605,Chlorpyrifos,3,12/2/21,3,3,NA,NA,273
605,Chlorpyrifos,4,12/2/21,5,0,NA,NA,273
605,Chlorpyrifos,5,12/2/21,5,2,20,8,273
101,Control,1,12/16/21,0,1,NA,NA,287
101,Control,2,12/16/21,2,1,NA,NA,287
101,Control,3,12/16/21,2,0,NA,NA,287
101,Control,4,12/16/21,0,1,NA,NA,287
101,Control,5,12/16/21,5,0,9,3,287
102,HotWater,1,12/16/21,0,0,NA,NA,287
102,HotWater,2,12/16/21,0,1,NA,NA,287
102,HotWater,3,12/16/21,5,1,NA,NA,287
102,HotWater,4,12/16/21,0,0,NA,NA,287
102,HotWater,5,12/16/21,6,0,11,2,287
103,Chlorpyrifos,1,12/16/21,0,3,NA,NA,287
103,Chlorpyrifos,2,12/16/21,0,1,NA,NA,287
103,Chlorpyrifos,3,12/16/21,1,0,NA,NA,287
103,Chlorpyrifos,4,12/16/21,2,0,NA,NA,287
103,Chlorpyrifos,5,12/16/21,1,0,4,4,287
104,Clinch,1,12/16/21,0,1,NA,NA,287
104,Clinch,2,12/16/21,0,1,NA,NA,287
104,Clinch,3,12/16/21,1,0,NA,NA,287
104,Clinch,4,12/16/21,0,0,NA,NA,287
104,Clinch,5,12/16/21,0,1,1,3,287
105,Extinguish,1,12/16/21,3,0,NA,NA,287
105,Extinguish,2,12/16/21,0,0,NA,NA,287
105,Extinguish,3,12/16/21,0,0,NA,NA,287
105,Extinguish,4,12/16/21,0,2,NA,NA,287
105,Extinguish,5,12/16/21,1,2,4,4,287
201,Chlorpyrifos,1,12/16/21,1,2,NA,NA,287
201,Chlorpyrifos,2,12/16/21,2,0,NA,NA,287
201,Chlorpyrifos,3,12/16/21,2,3,NA,NA,287
201,Chlorpyrifos,4,12/16/21,0,2,NA,NA,287
201,Chlorpyrifos,5,12/16/21,2,1,7,8,287
202,Clinch,1,12/16/21,0,2,NA,NA,287
202,Clinch,2,12/16/21,0,3,NA,NA,287
202,Clinch,3,12/16/21,0,1,NA,NA,287
202,Clinch,4,12/16/21,0,1,NA,NA,287
202,Clinch,5,12/16/21,0,1,0,8,287
203,HotWater,1,12/16/21,1,2,NA,NA,287
203,HotWater,2,12/16/21,3,0,NA,NA,287
203,HotWater,3,12/16/21,0,1,NA,NA,287
203,HotWater,4,12/16/21,0,1,NA,NA,287
203,HotWater,5,12/16/21,1,0,5,4,287
204,Extinguish,1,12/16/21,0,0,NA,NA,287
204,Extinguish,2,12/16/21,1,1,NA,NA,287
204,Extinguish,3,12/16/21,0,0,NA,NA,287
204,Extinguish,4,12/16/21,3,1,NA,NA,287
204,Extinguish,5,12/16/21,2,0,6,2,287
205,Control,1,12/16/21,2,3,NA,NA,287
205,Control,2,12/16/21,3,2,NA,NA,287
205,Control,3,12/16/21,0,4,NA,NA,287
205,Control,4,12/16/21,2,1,NA,NA,287
205,Control,5,12/16/21,2,4,9,14,287
301,Chlorpyrifos,1,12/16/21,3,1,NA,NA,287
301,Chlorpyrifos,2,12/16/21,2,4,NA,NA,287
301,Chlorpyrifos,3,12/16/21,5,2,NA,NA,287
301,Chlorpyrifos,4,12/16/21,1,3,NA,NA,287
301,Chlorpyrifos,5,12/16/21,4,2,15,12,287
302,Extinguish,1,12/16/21,1,2,NA,NA,287
302,Extinguish,2,12/16/21,0,0,NA,NA,287
302,Extinguish,3,12/16/21,0,1,NA,NA,287
302,Extinguish,4,12/16/21,0,0,NA,NA,287
302,Extinguish,5,12/16/21,5,1,6,4,287
303,Clinch,1,12/16/21,0,2,NA,NA,287
303,Clinch,2,12/16/21,1,1,NA,NA,287
303,Clinch,3,12/16/21,0,1,NA,NA,287
303,Clinch,4,12/16/21,0,0,NA,NA,287
303,Clinch,5,12/16/21,2,1,3,5,287
304,HotWater,1,12/16/21,1,2,NA,NA,287
304,HotWater,2,12/16/21,3,0,NA,NA,287
304,HotWater,3,12/16/21,5,2,NA,NA,287
304,HotWater,4,12/16/21,1,0,NA,NA,287
304,HotWater,5,12/16/21,3,1,13,5,287
305,Control,1,12/16/21,4,4,NA,NA,287
305,Control,2,12/16/21,4,4,NA,NA,287
305,Control,3,12/16/21,3,4,NA,NA,287
305,Control,4,12/16/21,2,4,NA,NA,287
305,Control,5,12/16/21,4,6,17,22,287
401,HotWater,1,12/16/21,0,5,NA,NA,287
401,HotWater,2,12/16/21,1,2,NA,NA,287
401,HotWater,3,12/16/21,0,0,NA,NA,287
401,HotWater,4,12/16/21,0,2,NA,NA,287
401,HotWater,5,12/16/21,1,0,2,9,287
402,Extinguish,1,12/16/21,1,1,NA,NA,287
402,Extinguish,2,12/16/21,0,2,NA,NA,287
402,Extinguish,3,12/16/21,0,1,NA,NA,287
402,Extinguish,4,12/16/21,0,2,NA,NA,287
402,Extinguish,5,12/16/21,0,2,1,8,287
403,Control,1,12/16/21,1,1,NA,NA,287
403,Control,2,12/16/21,1,5,NA,NA,287
403,Control,3,12/16/21,1,4,NA,NA,287
403,Control,4,12/16/21,2,2,NA,NA,287
403,Control,5,12/16/21,2,2,7,14,287
404,Clinch,1,12/16/21,0,2,NA,NA,287
404,Clinch,2,12/16/21,0,0,NA,NA,287
404,Clinch,3,12/16/21,0,1,NA,NA,287
404,Clinch,4,12/16/21,0,2,NA,NA,287
404,Clinch,5,12/16/21,0,0,0,5,287
405,Chlorpyrifos,1,12/16/21,1,2,NA,NA,287
405,Chlorpyrifos,2,12/16/21,0,2,NA,NA,287
405,Chlorpyrifos,3,12/16/21,2,2,NA,NA,287
405,Chlorpyrifos,4,12/16/21,0,2,NA,NA,287
405,Chlorpyrifos,5,12/16/21,1,2,4,10,287
501,Clinch,1,12/16/21,0,0,NA,NA,287
501,Clinch,2,12/16/21,1,2,NA,NA,287
501,Clinch,3,12/16/21,0,2,NA,NA,287
501,Clinch,4,12/16/21,2,2,NA,NA,287
501,Clinch,5,12/16/21,0,1,3,7,287
502,Control,1,12/16/21,3,1,NA,NA,287
502,Control,2,12/16/21,1,1,NA,NA,287
502,Control,3,12/16/21,2,2,NA,NA,287
502,Control,4,12/16/21,2,0,NA,NA,287
502,Control,5,12/16/21,0,0,8,4,287
503,Chlorpyrifos,1,12/16/21,1,0,NA,NA,287
503,Chlorpyrifos,2,12/16/21,2,4,NA,NA,287
503,Chlorpyrifos,3,12/16/21,5,1,NA,NA,287
503,Chlorpyrifos,4,12/16/21,1,0,NA,NA,287
503,Chlorpyrifos,5,12/16/21,0,0,9,5,287
504,Extinguish,1,12/16/21,2,1,NA,NA,287
504,Extinguish,2,12/16/21,0,1,NA,NA,287
504,Extinguish,3,12/16/21,0,1,NA,NA,287
504,Extinguish,4,12/16/21,0,0,NA,NA,287
504,Extinguish,5,12/16/21,1,0,3,3,287
505,HotWater,1,12/16/21,0,0,NA,NA,287
505,HotWater,2,12/16/21,2,1,NA,NA,287
505,HotWater,3,12/16/21,3,2,NA,NA,287
505,HotWater,4,12/16/21,2,0,NA,NA,287
505,HotWater,5,12/16/21,3,0,10,3,287
601,Control,1,12/16/21,3,1,NA,NA,287
601,Control,2,12/16/21,2,3,NA,NA,287
601,Control,3,12/16/21,1,2,NA,NA,287
601,Control,4,12/16/21,6,2,NA,NA,287
601,Control,5,12/16/21,3,1,15,9,287
602,HotWater,1,12/16/21,2,1,NA,NA,287
602,HotWater,2,12/16/21,3,0,NA,NA,287
602,HotWater,3,12/16/21,3,1,NA,NA,287
602,HotWater,4,12/16/21,5,0,NA,NA,287
602,HotWater,5,12/16/21,2,0,15,2,287
